user_id,video_id,is_click
22442,961,0
13639,1984,0
16786,2179,1
2089,5445,1
22309,2962,0
1992,3654,1
17660,5176,1
11612,6510,0
4110,4214,0
10727,1491,0
14294,3018,0
9692,6497,0
13072,5392,0
17935,373,1
19096,4215,0
18604,6478,0
25062,5158,1
17730,1934,0
20372,3255,0
1877,7521,1
14758,5905,0
26234,6035,1
24589,2002,0
16557,5864,0
19701,6132,0
16720,4421,1
6183,5073,1
2541,3999,1
24350,7150,0
23522,3307,1
13902,6069,1
10794,3892,1
3969,6687,0
2124,5211,1
19755,3831,1
5634,6921,0
9733,6583,1
23517,6818,0
17976,6595,0
544,2962,1
9065,3685,1
21301,638,0
317,393,0
8458,5239,0
10390,7352,0
24229,4559,0
21796,6118,0
22657,4513,0
16017,5920,0
21284,2962,0
15511,6543,0
2819,1895,1
25796,5159,1
19550,6815,1
11527,2426,0
13919,6718,0
16918,5013,1
19805,1761,1
17644,3182,1
3742,2957,0
7060,5693,0
15372,4771,0
893,5474,0
14256,6426,1
22601,2912,0
16561,6867,1
23901,3438,0
18747,3182,0
19531,7431,1
23349,3325,0
17896,3442,1
8167,6298,1
23398,4113,1
16105,3018,1
26339,2068,1
3369,5567,1
6342,1280,1
20116,3273,1
22313,5392,0
14272,7015,0
5859,100,0
24770,3375,0
272,1018,1
11723,44,0
14853,3685,0
11390,4015,0
11279,4904,1
9550,7260,0
25740,5633,1
6921,2594,0
23095,2309,1
1839,4303,1
23497,6518,1
12991,3208,0
17425,5633,0
27107,3277,1
9198,1060,1
3180,2630,0
3309,6543,1
12746,4163,0
16210,6061,0
321,6946,0
12997,6906,0
9643,6209,1
2692,967,1
22243,5522,0
12819,3892,1
3483,627,1
10081,6026,1
7110,3210,1
7828,6741,1
22439,627,0
8121,25,0
24480,5507,1
21238,393,1
23842,2049,1
6561,4194,0
2429,2999,1
13813,2996,0
395,5834,1
21695,748,0
9281,4359,0
6366,4448,0
23522,1200,1
9371,5029,0
20580,3359,1
18703,3864,0
22217,5364,1
23003,6601,1
14544,2171,1
4444,6082,1
11649,7320,1
15658,6691,0
24772,968,0
24947,1985,0
21030,1279,0
17033,4785,1
12431,771,0
346,6975,0
23752,2678,0
16508,3113,1
1231,948,0
22233,3954,0
8759,605,0
124,6975,0
834,1885,0
1881,6540,1
6833,445,0
214,2287,0
19899,5872,0
10731,4980,0
25098,3273,0
1103,3541,0
2678,2709,0
18039,4569,0
7784,5975,0
16118,7180,0
6921,2618,0
14042,5440,0
13688,443,0
26717,3955,1
9490,1133,1
723,7136,1
7553,748,0
25687,1707,0
14749,2263,1
18923,6828,1
25594,5159,0
11725,2030,1
16421,2912,1
9920,7180,1
4427,2406,1
500,6103,0
14023,6527,0
23516,335,0
8479,5481,1
24507,3159,0
16097,7051,0
2093,1322,0
7827,3279,0
21180,3270,0
24216,3184,1
3591,6389,0
1323,1419,0
11643,1481,1
12569,5565,0
16704,1302,0
25506,2672,0
20702,501,1
4757,7239,1
12126,5633,1
25400,5464,0
18015,3876,1
16333,5697,0
6366,575,0
24863,2303,0
5996,58,0
18722,356,0
16047,6769,1
24807,2623,1
14695,7380,0
26366,7172,0
13768,6718,0
4689,4496,1
10486,2399,1
22616,3580,1
1701,1176,0
11781,5983,1
26537,1694,0
9145,1336,0
1686,2912,1
10272,171,1
11494,7351,0
21948,1976,1
21161,4587,1
9333,6528,1
9087,4702,0
23781,4125,0
417,6601,1
20834,2435,0
8157,2630,1
25385,1419,1
26992,5603,1
12978,2981,0
18253,1748,1
9609,6415,0
8675,922,1
2527,5954,1
4531,2483,0
20229,3708,0
23503,2659,0
15634,5274,1
16489,2004,1
1865,315,0
25887,5660,0
21592,1193,0
76,5746,0
7685,2318,0
7680,1652,0
12529,1075,1
14062,3580,1
6908,2412,0
1170,7044,0
18229,2002,0
5992,962,0
10650,6181,1
5050,2586,0
20252,6346,1
17598,7160,1
25608,5547,0
6727,2041,0
3235,2863,1
1176,6342,0
24415,6230,0
15312,6282,0
5717,2303,1
12274,650,1
20819,3738,1
5318,2704,0
3322,5239,0
2601,6061,1
22296,3923,1
17309,5057,0
1814,1734,1
12881,5175,1
6836,7313,0
18740,171,1
6374,4105,1
20147,385,0
26021,1184,0
7203,3906,1
2699,6886,0
5316,6158,1
12294,6989,0
12797,5123,0
25604,6876,1
14310,6573,0
14354,4125,0
10239,2963,0
7477,6357,1
22611,1868,1
3237,7507,0
2367,7015,0
11236,1539,0
24934,1328,0
9282,3654,0
12673,4794,1
3220,1957,1
11223,333,0
9745,3232,1
577,3544,0
20037,3902,1
25803,3723,1
26335,4032,0
20260,6236,1
2841,2630,1
19431,453,1
25266,5602,0
12708,226,0
14841,6447,1
18025,445,0
3362,2464,1
25859,6531,1
12316,559,1
1758,6132,0
26335,1621,1
12858,2849,1
24383,3831,1
19186,3673,0
20095,4817,0
178,160,0
13293,1033,0
16627,682,0
2503,444,1
14742,4506,0
17704,368,1
23376,7253,1
25208,1976,1
11141,3032,0
7147,4113,0
5958,2025,0
6716,4644,1
1989,4983,1
10373,4108,0
19483,5096,1
6114,828,1
23926,4166,1
24468,2383,1
13879,3752,1
232,1833,1
24975,453,0
17181,1873,1
263,4569,0
27226,706,0
1689,908,0
26533,1868,1
6394,804,0
11582,4112,1
20240,1712,0
7589,6645,1
1877,2951,1
5007,4980,0
1237,7521,0
12700,6888,1
11823,6687,0
18403,6132,1
1094,1069,0
8570,7067,1
9019,3776,0
13531,1280,0
5011,299,0
1872,775,0
10850,1184,0
6309,2412,1
3934,257,0
21936,6272,1
3328,763,1
7310,3199,0
24811,4485,0
9767,4644,0
19692,7240,0
21441,75,0
4695,3159,1
23343,6572,0
16260,5010,1
5848,6146,0
5534,2313,0
7079,706,1
25759,3551,1
4727,4636,1
11783,6921,0
12558,3389,1
4724,1670,0
18464,5122,0
19029,5029,1
20222,5175,0
10777,7389,1
14677,453,0
25572,3237,1
16852,6303,0
8819,4640,1
11646,3624,0
10152,6308,0
10998,6998,1
3285,7363,1
21193,2684,0
65,4075,0
25563,2518,0
14001,54,0
8653,4943,1
2794,5186,0
1480,605,0
14235,6005,0
24130,4506,0
2744,5674,1
16704,4636,0
23403,1957,1
5112,6531,1
25345,330,1
20706,125,0
205,4341,0
21187,2912,1
25695,6426,1
23627,5989,1
13999,5392,1
16468,2313,1
6595,1371,0
18966,2406,1
23777,1993,1
9243,54,1
22348,5898,1
16583,1302,0
14268,7370,0
3368,4702,0
2476,1285,0
2045,1250,1
23042,2438,1
6769,1694,1
1990,4636,0
3910,4644,1
13452,7073,0
8154,1695,1
401,2795,1
179,5374,1
18860,6006,0
25423,54,0
478,3018,1
7504,3913,1
16414,274,1
1696,1868,0
20898,2397,1
26376,6338,0
5094,605,0
3708,74,0
15894,5567,0
4014,4724,1
25249,878,0
19060,5374,1
1436,7196,1
115,4870,1
20812,2949,0
22714,6633,0
14478,5168,0
11073,6775,0
1359,222,0
20067,2401,1
292,5734,1
19807,7358,1
18418,6968,1
2100,1338,0
5346,3551,1
22657,3955,0
9656,363,0
1102,4257,1
27084,7306,0
14811,7220,0
22823,3352,0
13694,5392,0
13939,403,0
8965,6718,0
18234,5474,0
7490,3685,1
19260,31,0
8885,6726,0
11791,3662,1
434,4699,0
21153,964,0
13772,1660,0
23239,7336,1
15655,4506,1
24835,7306,1
904,2782,0
21856,7040,0
23012,3706,0
25023,4702,1
25671,2053,1
6176,299,0
5258,5633,0
8243,7358,0
15381,5603,1
8740,5984,0
4579,78,1
25873,2678,0
21425,3923,1
5153,2684,0
22107,49,0
9497,4906,1
26802,6692,0
23117,269,1
24552,1200,0
14726,5804,1
19659,657,1
19388,760,1
18852,6259,0
20441,1815,0
11557,2790,1
18926,5087,0
3909,239,0
3153,2406,0
24949,2364,1
9930,4636,1
24602,7013,0
464,1061,1
11446,5456,0
7473,2158,0
9004,5391,1
405,3706,0
7490,2981,0
18542,5975,0
2580,2594,0
12046,5948,1
26680,3594,1
6930,5210,0
6638,2822,0
4728,7124,0
14362,3624,1
8730,385,0
20211,4584,1
3059,2386,0
7076,6968,1
10188,1069,0
25975,5373,1
7552,4013,0
10005,2790,0
22603,6441,0
14920,7138,0
10820,2273,1
23394,6619,0
17160,4036,0
26650,6139,1
6408,873,1
2217,679,0
879,2506,0
3086,562,1
16391,804,1
23595,1661,1
8575,5293,1
11055,4436,1
18108,5386,0
2208,4785,0
18276,3685,1
12971,4404,0
25122,2150,1
3585,4607,0
10978,7296,1
17945,2106,0
18561,162,1
2408,2719,1
23903,841,1
1819,7244,1
4987,3936,0
3172,2383,1
8345,3913,0
12039,669,0
11633,850,0
6731,6931,0
2265,657,1
12269,3159,1
8991,1749,1
25423,1225,0
19788,7196,0
10267,1868,0
2832,1645,0
1977,4166,0
8339,6972,1
16198,2794,0
14214,871,1
9928,5807,1
2264,3212,1
2955,2962,1
21820,6553,1
16087,6921,1
9482,2509,1
21565,1103,1
19223,6471,0
1056,4191,0
5098,934,0
23358,6877,0
3566,6942,1
7441,6504,0
19537,4646,0
16261,792,1
15958,5553,0
9056,4202,1
12267,2383,1
63,3923,1
16496,2483,0
15769,1395,1
1031,1478,1
8850,2944,0
19699,170,0
24793,2795,0
303,7150,0
5804,7150,0
5029,4152,1
8680,1164,1
22393,300,0
22981,2035,0
16001,7399,0
18025,2717,0
23533,1486,0
12472,2506,1
11893,4889,1
5440,2072,0
26535,4214,0
2115,3182,1
13981,3551,1
10756,1098,0
13303,3822,0
22999,3199,1
3411,7124,0
22487,4411,0
24558,3113,0
21030,3208,0
17935,1371,0
11356,6252,1
26041,4313,0
6840,934,1
18408,4471,0
22227,2171,1
6464,6236,1
9035,5401,1
16800,5073,0
10255,3241,0
4274,5593,0
5886,6426,0
23211,559,1
11223,1858,0
17213,722,1
16919,3984,1
1689,3685,1
8828,664,0
22545,168,0
1813,6712,0
6849,4739,1
18539,3369,0
11111,3970,1
8670,2160,0
17224,48,1
5925,5391,1
26691,4173,0
23249,429,0
24669,1900,0
22863,5277,0
12506,274,0
4326,1046,1
21599,5920,0
65,2171,0
14605,6282,0
16016,3763,0
16741,1276,1
2958,934,0
18676,5907,0
1171,1748,0
23077,6774,1
5253,2893,1
2745,969,0
19266,3375,0
20173,1725,0
1709,4555,0
17264,7124,0
23982,4894,0
1869,2027,0
7456,792,0
10639,7339,0
20629,5199,1
8534,7474,0
14800,2406,1
24155,2415,1
14877,4113,0
341,4660,1
19204,4197,1
18784,6682,1
7244,5846,0
4451,3159,0
9672,728,0
11087,2162,0
19110,562,0
4144,6884,1
25159,3523,1
9741,1912,0
2404,1069,1
15345,2981,0
1564,2158,1
20595,7521,1
9955,4523,1
22262,6413,1
15814,2657,1
25392,173,0
6047,2148,1
11652,7346,0
26540,2313,0
23986,4541,0
7032,1056,1
25008,7435,1
24025,1212,1
20009,2383,1
14448,2795,1
8766,934,0
21891,3685,0
4390,2968,0
12590,3496,1
22063,3849,1
10819,1636,1
18666,6703,0
4927,5325,1
24780,2986,0
23938,6172,0
3983,5109,1
13718,5825,0
4686,1069,0
1656,5664,0
12068,7478,0
19469,3735,0
21291,4761,0
9304,4277,0
11579,5408,1
5571,5293,0
13529,4013,1
15477,4946,1
26650,1741,0
3485,7015,1
25096,4549,0
13261,605,1
19630,5613,0
10239,2399,1
15799,5177,1
23519,1216,1
24452,36,0
25278,6346,1
25701,3099,1
9554,5399,0
23811,5239,1
22478,6103,0
18006,221,1
15726,2171,1
6798,4336,0
18963,3325,1
9675,5239,1
7544,4345,1
718,5975,0
5993,7370,0
9500,2438,1
18721,828,0
19979,6441,0
21204,2937,0
22211,5975,0
1659,4748,1
1449,4673,1
1825,6916,1
10568,2313,0
9076,1749,1
20780,3654,0
10585,3888,1
24940,2406,0
3042,5073,1
19617,445,1
3675,6106,1
12313,3587,0
21905,453,0
21757,5374,1
20146,5966,1
17922,6867,0
15994,6070,0
21718,7160,1
558,1070,1
16814,2874,0
16414,4476,1
4732,5330,0
11582,1855,1
21678,1110,0
2929,4915,1
7206,5295,0
15534,5569,0
21859,3735,1
26408,4539,0
7978,2313,0
14998,7423,0
2505,4309,0
15807,473,0
13567,3430,0
1275,2162,0
12718,6962,0
16970,2179,0
27280,4662,0
25771,6164,1
16711,2957,1
6909,7015,1
25755,300,1
12005,1725,0
20898,6769,0
8970,1184,1
17096,3375,1
3016,2749,1
26577,2796,1
3904,6371,1
9978,3252,1
1519,4870,0
12591,6164,1
366,597,0
13054,5392,1
18567,1045,1
14197,1522,0
10840,6968,1
12149,7269,0
27284,5769,1
13417,3216,0
18379,1014,0
12116,4569,0
8090,1588,0
10804,4856,0
20145,5742,0
8995,6775,0
7848,4899,0
9687,6507,1
16615,4969,0
21689,7065,0
5187,1827,0
24923,4640,1
25358,6884,1
24866,6968,1
16196,5695,0
13272,3706,1
16780,1873,0
12882,3001,1
21892,6720,1
15384,405,0
5037,822,1
20895,194,1
13393,1660,0
1145,940,0
21903,5034,0
20798,2128,1
11610,257,1
3988,3232,0
21637,2171,1
2634,3100,0
8979,1704,1
27102,6588,0
24772,5632,0
3394,3665,0
25582,1717,0
24466,4569,0
12187,6282,1
1559,820,1
4968,5118,1
9425,6346,1
1428,5318,1
23152,7072,0
24310,7172,0
9737,1910,1
14446,5008,0
8847,7150,1
490,3936,1
6330,3273,1
11279,2435,1
8872,4672,0
22462,6507,0
16021,2594,0
6782,5227,0
3042,2509,1
21371,3227,1
15489,2581,1
3623,3685,1
16340,6507,1
22683,1600,0
15465,1164,1
10610,7372,0
22271,6694,1
17946,3500,1
3525,6943,1
21019,3210,0
910,6574,1
20818,6551,0
26445,2399,0
14145,4937,1
10306,6694,1
19589,2863,0
5524,5314,0
11104,6804,1
17465,6132,0
18792,1202,0
13089,5390,1
1002,3685,1
264,4721,0
26891,3504,1
1511,2266,0
16986,2499,0
7619,5835,0
1228,220,0
21815,5175,0
10296,299,0
14485,665,1
3093,780,0
14844,7229,1
7066,4631,1
4436,5613,0
8456,996,1
15073,6457,0
21101,2986,1
5468,2049,0
18132,5295,0
144,2980,1
25845,310,1
719,4579,0
21583,3557,0
7188,5107,0
21145,232,0
19879,5567,0
15008,4569,0
25170,2962,1
16170,1575,1
4612,3142,0
7060,2923,1
16694,3173,1
5161,3027,0
8035,1080,0
16577,5620,1
13919,6369,0
3986,1821,0
11964,3600,1
17044,1522,0
26045,6069,0
25274,3027,0
14721,6573,0
17998,207,0
22868,5346,0
5557,1588,0
16166,5789,0
12402,5633,0
12544,1517,0
3973,2814,0
23314,5563,1
10133,5989,0
16345,2770,1
12693,5664,0
16564,7015,0
22723,4141,0
184,1371,0
23627,5759,1
3605,247,0
11327,2684,0
25510,38,1
7588,7045,0
24011,2848,0
7364,789,0
11848,283,0
24828,6832,0
19204,3654,0
269,2160,0
18788,1658,0
11727,4699,0
9200,7124,0
11636,2904,1
7573,6476,0
610,1490,0
21328,7368,1
4654,2734,0
12256,4955,1
25969,3216,0
2145,985,0
8067,324,1
14615,5606,1
13715,2464,0
11223,4162,0
15931,3600,0
17173,453,0
25118,1725,0
20180,300,1
11892,5790,1
4713,6282,0
4250,1776,1
7827,3496,0
20932,2148,1
21502,2758,0
9946,6291,1
21974,2794,0
14132,2368,0
1911,4904,0
25034,4927,1
8117,5318,0
17632,3695,1
7507,1868,0
13127,1808,1
22161,1749,1
15409,2350,0
73,5014,1
6483,2054,0
22758,4704,1
22419,5567,1
18840,1754,1
22737,3993,0
19751,3685,1
20005,1868,0
5214,1749,0
12410,4103,1
7611,6982,1
20574,5983,0
27099,6280,0
26273,3234,1
13575,5522,0
21093,4644,1
20799,4501,0
20570,2630,1
3904,6378,1
9553,4569,0
594,2244,1
18027,7321,0
24396,5351,1
2320,403,1
1594,1594,1
4961,48,1
3063,1304,0
9695,6975,1
22015,430,0
26471,3159,1
4588,6683,1
7113,1388,0
2640,1885,0
3822,4833,0
14543,7399,1
24406,667,0
25977,2171,1
24619,1768,0
3451,4506,1
26571,851,0
17935,5416,0
26454,5158,0
5673,5975,0
20823,985,1
24065,5853,0
26794,4185,0
24034,1321,1
20430,2684,0
16153,3848,0
7027,720,1
11336,2121,1
25209,6052,1
25795,5429,0
6355,7136,1
21285,5639,0
17115,1868,1
15086,3113,1
1676,1344,0
25005,2339,0
13917,4650,1
13669,7128,1
3495,2811,0
22647,5254,0
9783,1738,0
1322,6769,0
22103,3018,0
5205,4503,0
10157,2924,0
16380,1516,0
20100,5374,1
15941,5433,1
24646,1632,0
2050,1868,0
9197,6286,0
9295,7361,1
15827,2313,1
18460,5558,0
1480,4355,0
5119,4336,0
24125,4116,0
25977,1216,1
9574,2962,0
20299,3131,1
9345,4877,1
12130,347,0
21430,2607,0
16680,4633,1
22161,6425,0
2876,7105,0
19298,1052,0
4715,6029,0
12383,2660,1
21425,3232,1
26299,4060,0
1785,6975,0
20886,4945,0
20296,382,0
22775,324,1
4600,6682,0
8474,7150,1
27020,527,0
5464,4960,0
20946,3264,1
22089,1754,0
2534,6787,0
8202,627,0
9757,4264,1
13730,7031,0
14319,1115,1
19549,1635,0
12565,7150,0
26540,544,1
552,5346,0
10852,4595,0
20037,5664,0
16237,2971,0
18999,669,0
26331,4569,0
23705,7064,0
10670,4640,0
3550,2769,1
12150,6968,0
8080,2996,1
23487,832,1
4979,7431,1
4329,7196,1
17715,4151,0
23703,4077,1
25742,4362,1
12863,2842,0
6884,4496,1
20871,2524,1
24532,5959,0
19428,3588,1
26238,6426,1
24298,851,0
10148,2743,0
6140,6191,1
22979,7233,0
18505,4252,1
16525,2948,1
10537,3978,0
4425,6687,0
20307,1874,1
9242,4207,1
17543,5032,1
11226,5641,1
101,6441,0
4373,6888,0
22092,48,1
1733,6308,0
20673,4751,0
6367,4278,0
2581,3740,0
10713,4506,1
2288,5972,1
18514,2456,0
11866,4856,0
17083,1861,0
6253,1189,0
2323,4277,0
15188,3315,0
21305,3652,1
18703,626,0
9554,2695,0
20581,3873,0
25763,5456,0
19673,1551,1
16040,1720,1
4318,6431,0
16484,1393,0
17584,4564,0
8418,4003,1
26265,6179,0
3157,5662,1
6293,508,0
3493,5031,0
5066,6989,0
1766,6946,0
18613,3739,1
23970,3913,1
19334,6962,1
23485,6712,1
23679,3876,0
8558,6118,1
11057,429,0
15807,5585,1
18348,1419,0
25675,1957,0
381,2794,0
7517,7373,0
151,3647,1
22251,1668,0
21966,596,1
909,6442,0
17832,7124,1
17718,6308,0
8384,4851,1
6012,5692,1
17379,4705,0
19878,7150,1
24221,1486,0
1155,6978,0
26611,1825,0
15650,5565,0
4156,832,0
5672,1129,0
21047,5928,0
21619,7465,0
16331,5531,1
26374,3594,0
468,6083,0
11796,1698,1
21301,3083,0
26180,6154,0
17020,5391,1
22515,1955,0
19630,2722,0
21218,299,0
2723,1343,0
6220,1144,1
12882,1258,0
6983,7172,0
11559,1069,0
14359,1725,0
15310,2908,0
20737,7110,0
4188,7036,1
20081,918,0
23838,2962,1
16791,4486,1
79,5410,1
4449,5565,0
214,3322,0
2407,4927,1
19261,3936,1
2572,3451,1
285,6921,1
14251,1658,1
2876,6918,0
13990,140,1
12852,6426,0
14452,2798,0
18276,39,1
25426,6069,0
19148,918,1
8909,4113,0
4498,6890,1
3969,842,0
4730,4980,1
16537,745,1
11609,2464,1
7285,6537,0
25705,2303,1
26931,5279,0
17244,5975,0
5204,2680,0
26002,667,0
14597,5374,0
4679,5198,0
22515,605,1
22860,4669,0
4337,7358,1
2203,5392,1
23756,3978,0
4131,1677,1
6985,6687,1
21492,1128,1
12932,6524,0
21406,559,0
20616,1779,0
7379,1694,0
6179,6123,0
7315,5239,0
19740,988,1
22231,4768,0
17397,6921,1
19125,6921,1
18115,1221,0
12471,1953,1
26120,5391,1
9806,2504,1
5315,1572,1
7521,2582,0
17327,6291,0
13756,3654,0
11511,3232,1
13375,6476,0
26427,5975,0
2170,7335,0
546,539,0
5620,6601,0
17618,1410,0
9498,2286,0
23100,2901,1
3718,2912,1
25223,3236,0
8545,4113,1
10533,3706,1
3355,2795,1
14936,6426,1
6837,4013,1
14807,4081,0
20846,476,0
18466,54,0
25707,1159,1
15993,6932,1
16121,3984,0
21904,5410,1
1927,3706,0
24834,582,1
14661,6921,1
2167,6045,1
6741,1531,0
5811,728,0
8481,5474,0
7782,1323,0
17538,6613,1
3140,5899,1
19216,2659,1
12984,6473,1
15723,6298,0
20280,1067,0
18114,6282,1
7682,6917,0
6435,6962,1
12423,1761,0
5707,6033,0
1572,3635,1
9623,5186,0
26347,1206,0
24992,1750,1
8242,6670,1
3836,299,1
1917,6154,0
25673,3764,1
6533,699,1
1999,3817,1
22033,6229,0
11241,6267,1
23384,1911,0
22692,3627,0
4254,1868,1
17997,6217,0
14315,1600,1
24897,5159,1
9838,1726,0
15666,904,0
2127,7336,1
19328,5199,1
15059,2445,0
4081,5954,0
20578,6329,0
23134,2456,0
21448,969,0
19705,4099,0
2572,1734,0
26197,6673,0
23079,2436,1
10924,1572,1
25974,2287,0
11008,3352,0
2718,2949,0
8217,6120,0
737,6291,1
26316,2908,0
13682,497,0
25034,1184,1
13616,3650,0
22802,4678,0
2184,3706,1
5021,4741,1
2336,6619,0
1251,1612,0
4365,1582,1
7561,4496,0
22969,7160,1
8656,2981,0
23485,36,1
7606,4216,1
13135,6688,0
25898,220,1
8621,7235,1
10833,2148,0
3169,2980,1
6531,5463,1
20415,453,0
3313,2712,1
2128,6769,1
19478,1362,0
24772,5050,0
20572,1934,0
1056,5912,0
8399,2054,1
11819,4555,0
11158,2413,1
22668,2700,0
26896,4276,0
16749,706,0
10498,6371,1
13541,6390,0
7352,4955,1
5413,2605,0
15732,3018,1
26355,6399,0
3945,6308,1
9721,4673,1
19534,6563,0
14484,6918,1
23952,3182,0
4274,3159,0
16958,1285,1
4608,1133,0
3486,6408,1
10477,4339,0
3030,3836,0
9580,6390,0
14098,6718,0
12600,1350,0
23050,204,0
9541,2981,0
22207,2231,0
19076,5565,0
23213,4646,0
10562,45,0
22564,2997,0
22285,2492,0
3532,5933,1
3348,2773,1
13526,4631,0
6671,1419,0
13631,6860,0
1903,7233,0
21668,2173,1
39,6435,0
21956,5844,0
5125,1744,1
26903,6303,1
16247,2746,0
18514,1148,1
26847,6433,0
24407,4561,0
12764,2795,1
18688,3029,0
26991,597,1
7686,140,0
11399,318,0
17402,7136,0
19973,5392,1
4303,2148,1
2377,1056,1
14209,1621,0
8778,1288,1
17815,2582,0
26956,4313,1
22177,4660,0
26673,7380,0
3370,6060,0
9103,6636,1
6414,5939,1
2633,6839,0
12175,1216,0
19581,2956,1
24365,5591,1
5239,337,0
16066,1957,0
1011,5796,0
20595,4843,1
22798,4113,0
14570,6441,0
17894,1058,1
14079,5872,0
24204,7491,0
14504,1133,0
6217,5774,0
26990,3560,1
3705,605,0
16542,4893,1
5121,6262,1
6998,1014,1
3065,6035,1
10382,6061,0
26772,1176,1
7808,4510,0
18230,5034,0
18947,4960,0
7979,3936,1
18849,3705,1
4108,967,0
5773,6019,1
15884,1410,0
26059,4937,0
7863,1754,1
4021,4644,1
210,3315,1
14272,5512,1
9566,2581,1
22725,1868,0
20786,1725,0
6587,982,0
25646,5960,0
8865,5844,1
11416,2004,1
25712,1734,1
24130,3506,0
26270,4741,0
11066,4640,1
5384,3561,0
19193,7192,0
13437,1146,0
23310,7372,1
5819,3273,1
25209,5211,0
8249,6921,1
19542,3508,1
26895,3564,0
5664,2962,1
6602,1221,0
5831,2004,1
6907,6720,1
15140,3467,0
6491,5201,0
22110,4631,0
11708,605,1
10393,1069,0
15240,6767,0
7740,1725,1
3354,2527,0
16976,6125,1
10698,2395,1
1702,6978,1
12960,7097,0
18051,3391,1
6700,2795,0
2370,2700,1
22647,2897,0
21798,6975,1
6689,5374,0
6408,7065,0
5103,1412,0
2400,1069,0
8481,1178,0
24872,7196,1
10014,3831,0
1519,1654,0
15431,3143,1
25215,6989,1
3597,1015,0
23729,3273,0
26373,6426,0
23267,4214,0
24022,6211,0
6378,3784,1
23775,3310,1
18724,1410,1
8036,5073,0
20805,5809,1
3706,4506,1
13575,4490,0
9853,101,1
18773,4564,0
9582,2986,1
16440,2273,1
14749,4084,1
11713,1939,1
17795,2795,1
10340,4633,0
21244,2945,1
23542,4113,1
6138,3315,0
503,5585,0
8374,2364,1
16715,4093,0
1445,5860,1
2605,205,1
11059,1052,0
8647,1248,0
15560,3094,1
5439,792,0
2931,6952,1
14679,5374,1
19485,2076,0
3491,6605,1
14410,7449,0
20191,1694,0
11149,4789,1
21090,6968,1
7685,1522,0
14023,4786,1
23822,623,0
21491,412,0
21697,6733,1
22339,5161,0
6959,4214,1
26716,2406,1
15816,3010,1
23050,6569,1
11588,3032,1
15836,2366,0
11485,863,0
19168,4185,0
598,5198,1
3698,3685,0
1839,2822,0
198,1412,0
16620,3858,0
14324,4002,0
4964,2360,0
15948,1266,1
13977,1533,0
1436,4646,0
831,433,0
12036,4710,0
16016,5531,1
15722,682,1
16796,6687,0
462,132,0
3352,3587,1
27225,6619,0
26047,3113,1
1646,2740,0
24835,1083,1
23868,792,1
24590,5986,1
6331,2122,0
17198,5155,0
2708,2399,0
5345,1754,1
9048,6467,0
6299,6296,0
3851,6874,0
23349,7335,0
15079,2061,0
21715,1490,0
24816,2076,1
14038,5720,0
18230,3902,0
21839,982,1
12988,2313,1
8341,2747,1
12448,3429,1
9070,4728,0
24387,5928,0
16547,7238,0
23359,4681,0
25861,3797,1
15309,1419,1
7108,5942,0
13961,2586,0
8017,2535,1
26953,5475,0
14410,5524,1
11650,1200,0
191,832,1
4533,5954,0
16797,7270,1
15236,1694,1
20557,1754,0
17308,4949,1
17026,886,1
18129,1621,0
7932,83,1
13211,6310,0
5744,2897,1
11313,4636,1
882,4311,1
4431,4332,1
21010,4210,1
1364,2712,1
2207,647,1
15537,3982,0
22641,6794,1
12158,74,0
19398,1272,0
19464,299,1
8514,49,0
924,2941,0
4135,3391,0
1420,2717,0
8004,1986,0
22065,2794,0
15649,1974,1
11774,2594,0
5679,5474,0
3684,728,0
8193,1395,1
2371,2700,1
22540,4904,1
14607,843,1
3213,4893,0
22754,185,0
22494,474,1
10058,6841,0
7932,5662,1
25654,3685,1
16216,3553,0
24266,3523,0
12194,2406,1
17910,6147,0
12639,6151,0
22551,6488,1
14662,4395,0
22233,5448,1
4813,2416,0
11141,2623,1
8904,5158,1
14776,1581,1
11650,6631,0
26699,2790,0
8044,6286,1
15886,6190,0
5187,500,1
21007,3334,1
6962,4672,0
25707,6426,0
18557,6860,1
5355,6291,0
26111,6928,0
6487,5148,1
10629,3018,0
12755,6979,0
7709,6531,0
9076,2041,0
8766,6921,0
25393,936,0
19146,5550,0
4251,5571,1
18408,4093,0
23756,4965,0
13643,6921,0
9065,7015,1
15567,2224,1
24229,1069,0
17088,5664,1
16658,5239,1
8438,3159,0
26907,4313,1
4216,7150,1
3275,3363,0
6045,5481,0
10495,6103,0
16028,2607,1
7118,832,1
23194,5239,1
10905,4646,0
14992,2053,0
23927,3159,1
26881,824,1
2756,6975,0
21248,2701,1
20407,1464,0
21191,3239,1
2693,3442,0
17928,6667,1
16283,2280,0
18542,3771,0
9990,4537,1
18454,4302,1
22823,3182,0
8796,7486,1
24602,5115,0
10891,6161,0
23525,5135,0
20581,3989,0
11254,2957,0
11859,5612,0
18350,4194,1
23344,6033,0
12187,7157,0
22585,4607,1
4867,5561,1
21728,6125,0
10917,4812,1
24262,239,1
25145,3125,0
25158,605,0
5731,1412,0
20827,3625,1
25362,3561,0
13381,4541,1
24081,6036,1
12318,6384,0
2848,2303,0
26748,5872,0
26540,4214,0
23281,627,0
3460,509,1
3882,3561,1
19010,5334,0
12127,6720,1
14989,7160,1
4540,5983,1
27193,2397,1
3404,4955,0
13327,3779,0
8980,3640,1
10196,4954,1
10290,5392,1
