user_id,follow_user_num
15126,25
15127,231
15128,383
15129,1413
15130,13
15131,2235
15132,13
15133,705
15134,36
15135,94
15136,7
15137,18
15138,57
15139,2766
15140,29
15141,198
15142,1760
15143,118
15144,273
15145,1393
15146,171
15147,191
15148,148
15149,11
15150,739
15151,49
15152,879
15153,718
15154,43
15155,5000
15156,170
15157,591
15158,124
15159,509
15160,116
15161,17
15162,5
15163,760
15164,538
15165,151
15166,1509
15167,904
15168,275
15169,330
15170,12
15171,38
15172,139
15173,279
15174,0
15175,168
15176,80
15177,339
15178,236
15179,404
15180,48
15181,13
15182,55
15183,30
15184,1418
15185,132
15186,7
15187,8
15188,342
15189,22
15190,38
15191,22
15192,241
15193,197
15194,248
15195,1340
15196,401
15197,12
15198,836
15199,317
15200,32
15201,250
15202,174
15203,2
15204,8
15205,358
15206,2317
15207,223
15208,176
15209,1258
15210,125
15211,218
15212,212
15213,337
15214,147
15215,60
15216,959
15217,100
15218,18
15219,172
15220,77
15221,379
15222,6
15223,204
15224,75
15225,98
15226,622
15227,28
15228,82
15229,48
15230,290
15231,32
15232,161
15233,3502
15234,270
15235,526
15236,34
15237,184
15238,438
15239,25
15240,53
15241,197
15242,1
15243,25
15244,521
15245,2
15246,105
15247,98
15248,2297
15249,181
15250,11
15251,197
15252,221
15253,259
15254,141
15255,408
15256,47
15257,39
15258,4136
15259,31
15260,55
15261,3482
15262,93
15263,322
15264,79
15265,118
15266,757
15267,13
15268,225
15269,2
15270,282
15271,4
15272,244
15273,1854
15274,4
15275,19
15276,2941
15277,11
15278,20
15279,319
15280,2329
15281,344
15282,39
15283,51
15284,54
15285,5
15286,1353
15287,429
15288,62
15289,626
15290,106
15291,82
15292,4
15293,465
15294,83
15295,928
15296,297
15297,661
15298,1664
15299,352
15300,17
15301,9
15302,2821
15303,1169
15304,1682
15305,6
15306,3650
15307,271
15308,258
15309,1150
15310,248
15311,34
15312,77
15313,209
15314,251
15315,3
15316,185
15317,50
15318,19
15319,77
15320,377
15321,511
15322,14
15323,38
15324,1293
15325,22
15326,266
15327,39
15328,196
15329,314
15330,189
15331,4
15332,7
15333,2454
15334,514
15335,62
15336,86
15337,203
15338,178
15339,36
15340,196
15341,10
15342,27
15343,253
15344,25
15345,21
15346,27
15347,0
15348,4
15349,137
15350,179
15351,832
15352,153
15353,266
15354,473
15355,72
15356,885
15357,244
15358,15
15359,38
15360,193
15361,1653
15362,100
15363,52
15364,96
15365,18
15366,924
15367,2
15368,336
15369,197
15370,272
15371,48
15372,165
15373,18
15374,747
15375,535
15376,42
15377,786
15378,25
15379,75
15380,2611
15381,32
15382,580
15383,272
15384,138
15385,350
15386,136
15387,401
15388,3077
15389,1930
15390,13
15391,1608
15392,128
15393,1857
15394,102
15395,2705
15396,145
15397,13
15398,40
15399,176
15400,463
15401,794
15402,1069
15403,378
15404,15
15405,123
15406,140
15407,486
15408,417
15409,155
15410,48
15411,170
15412,417
15413,562
15414,100
15415,17
15416,374
15417,5
15418,94
15419,171
15420,502
15421,1518
15422,470
15423,619
15424,451
15425,161
15426,40
15427,2481
15428,716
15429,130
15430,71
15431,556
15432,838
15433,245
15434,85
15435,895
15436,904
15437,533
15438,1375
15439,49
15440,29
15441,57
15442,124
15443,160
15444,30
15445,97
15446,16
15447,17
15448,103
15449,4
15450,46
15451,206
15452,306
15453,464
15454,71
15455,9
15456,537
15457,137
15458,137
15459,508
15460,880
15461,612
15462,244
15463,434
15464,107
15465,61
15466,357
15467,101
15468,218
15469,553
15470,269
15471,39
15472,267
15473,291
15474,264
15475,319
15476,226
15477,468
15478,172
15479,34
15480,115
15481,54
15482,119
15483,174
15484,70
15485,640
15486,1922
15487,115
15488,10
15489,89
15490,47
15491,40
15492,1189
15493,86
15494,100
15495,247
15496,165
15497,19
15498,376
15499,394
15500,96
15501,85
15502,531
15503,297
15504,184
15505,773
15506,3220
15507,84
15508,339
15509,197
15510,759
15511,142
15512,72
15513,535
15514,91
15515,104
15516,175
15517,11
15518,423
15519,206
15520,261
15521,258
15522,28
15523,4974
15524,262
15525,87
15526,240
15527,122
15528,103
15529,2002
15530,625
15531,14
15532,468
15533,43
15534,834
15535,221
15536,659
15537,188
15538,534
15539,2774
15540,590
15541,15
15542,24
15543,16
15544,62
15545,155
15546,92
15547,700
15548,643
15549,107
15550,143
15551,279
15552,53
15553,2869
15554,94
15555,149
15556,4996
15557,550
15558,93
15559,3065
15560,192
15561,4
15562,373
15563,1945
15564,39
15565,3
15566,320
15567,295
15568,20
15569,313
15570,186
15571,12
15572,15
15573,9
15574,14
15575,112
15576,1423
15577,2899
15578,23
15579,485
15580,276
15581,98
15582,34
15583,352
15584,289
15585,40
15586,389
15587,205
15588,1341
15589,4962
15590,613
15591,19
15592,38
15593,4997
15594,449
15595,196
15596,1
15597,80
15598,467
15599,326
15600,637
15601,206
15602,22
15603,20
15604,49
15605,63
15606,154
15607,22
15608,345
15609,5
15610,25
15611,214
15612,22
15613,1421
15614,253
15615,2
15616,136
15617,2298
15618,55
15619,18
15620,274
15621,257
15622,151
15623,342
15624,157
15625,11
15626,46
15627,142
15628,10
15629,4
15630,456
15631,14
15632,520
15633,368
15634,186
15635,28
15636,96
15637,71
15638,169
15639,44
15640,37
15641,329
15642,263
15643,131
15644,251
15645,134
15646,440
15647,48
15648,1858
15649,273
15650,76
15651,197
15652,457
15653,856
15654,279
15655,126
15656,269
15657,74
15658,48
15659,867
15660,28
15661,378
15662,109
15663,56
15664,693
15665,26
15666,27
15667,186
15668,365
15669,386
15670,1371
15671,9
15672,11
15673,732
15674,104
15675,96
15676,1591
15677,34
15678,1
15679,150
15680,104
15681,67
15682,466
15683,350
15684,0
15685,154
15686,6
15687,45
15688,4999
15689,340
15690,55
15691,1335
15692,206
15693,51
15694,61
15695,5
15696,615
15697,267
15698,42
15699,2
15700,300
15701,40
15702,113
15703,142
15704,438
15705,29
15706,4994
15707,1081
15708,449
15709,155
15710,825
15711,1205
15712,30
15713,2129
15714,151
15715,242
15716,393
15717,145
15718,135
15719,4
15720,2149
15721,11
15722,223
15723,64
15724,1
15725,359
15726,18
15727,36
15728,2730
15729,150
15730,119
15731,2388
15732,270
15733,1
15734,62
15735,1828
15736,217
15737,10
15738,463
15739,41
15740,923
15741,5
15742,18
15743,356
15744,197
15745,139
15746,87
15747,23
15748,35
15749,2402
15750,49
15751,20
15752,19
15753,128
15754,108
15755,1655
15756,740
15757,89
15758,57
15759,1
15760,1115
15761,1307
15762,167
15763,1600
15764,1565
15765,27
15766,21
15767,59
15768,556
15769,292
15770,271
15771,32
15772,64
15773,78
15774,555
15775,1278
15776,114
15777,1
15778,85
15779,38
15780,82
15781,692
15782,88
15783,401
15784,592
15785,138
15786,752
15787,438
15788,379
15789,883
15790,141
15791,162
15792,60
15793,156
15794,43
15795,470
15796,37
15797,72
15798,28
15799,2
15800,30
15801,6
15802,101
15803,394
15804,1713
15805,46
15806,267
15807,34
15808,1041
15809,148
15810,200
15811,2479
15812,14
15813,349
15814,156
15815,20
15816,310
15817,82
15818,4988
15819,852
15820,1107
15821,2875
15822,10
15823,74
15824,3
15825,256
15826,653
15827,49
15828,221
15829,592
15830,52
15831,620
15832,50
15833,4
15834,166
15835,241
15836,14
15837,98
15838,592
15839,318
15840,38
15841,1075
15842,4903
15843,267
15844,892
15845,27
15846,9
15847,37
15848,191
15849,37
15850,38
15851,108
15852,5001
15853,51
15854,230
15855,219
15856,125
15857,10
15858,1
15859,29
15860,406
15861,229
15862,24
15863,325
15864,54
15865,467
15866,160
15867,85
15868,840
15869,76
15870,237
15871,65
15872,84
15873,297
15874,8
15875,30
15876,2642
15877,61
15878,289
15879,23
15880,75
15881,355
15882,287
15883,128
15884,182
15885,181
15886,563
15887,261
15888,780
15889,28
15890,0
15891,337
15892,304
15893,220
15894,48
15895,103
15896,383
15897,1385
15898,270
15899,554
15900,38
15901,1423
15902,24
15903,1133
15904,169
15905,732
15906,838
15907,67
15908,325
15909,515
15910,106
15911,505
15912,338
15913,335
15914,1141
15915,91
15916,12
15917,157
15918,44
15919,261
15920,35
15921,533
15922,4
15923,111
15924,9
15925,98
15926,982
15927,35
15928,541
15929,1279
15930,1208
15931,89
15932,46
15933,30
15934,55
15935,190
15936,128
15937,470
15938,81
15939,63
15940,547
15941,262
15942,299
15943,399
15944,9
15945,338
15946,251
15947,5
15948,484
15949,342
15950,204
15951,188
15952,4
15953,1495
15954,12
15955,1316
15956,15
15957,78
15958,1011
15959,495
15960,115
15961,57
15962,202
15963,477
15964,1882
15965,101
15966,86
15967,476
15968,6
15969,1624
15970,20
15971,97
15972,52
15973,142
15974,39
15975,172
15976,860
15977,5
15978,4994
15979,2142
15980,290
15981,472
15982,28
15983,270
15984,413
15985,267
15986,3879
15987,364
15988,3018
15989,151
15990,4
15991,92
15992,230
15993,321
15994,252
15995,61
15996,655
15997,1598
15998,57
15999,375
16000,121
16001,53
16002,11
16003,64
16004,1137
16005,211
16006,41
16007,26
16008,1035
16009,190
16010,18
16011,28
16012,1423
16013,86
16014,127
16015,299
16016,168
16017,46
16018,698
16019,229
16020,26
16021,54
16022,1283
16023,266
16024,473
16025,69
16026,72
16027,329
16028,197
16029,36
16030,120
16031,139
16032,75
16033,338
16034,697
16035,28
16036,255
16037,304
16038,580
16039,136
16040,339
16041,13
16042,90
16043,18
16044,124
16045,71
16046,444
16047,102
16048,176
16049,156
16050,768
16051,889
16052,5
16053,2
16054,3867
16055,421
16056,96
16057,881
16058,94
16059,97
16060,587
16061,388
16062,5
16063,259
16064,163
16065,44
16066,2943
16067,35
16068,234
16069,74
16070,57
16071,2501
16072,299
16073,106
16074,71
16075,859
16076,604
16077,298
16078,345
16079,126
16080,102
16081,394
16082,323
16083,130
16084,39
16085,6
16086,16
16087,324
16088,270
16089,116
16090,109
16091,65
16092,38
16093,28
16094,104
16095,31
16096,224
16097,11
16098,13
16099,249
16100,181
16101,67
16102,13
16103,80
16104,73
16105,142
16106,7
16107,10
16108,4
16109,504
16110,221
16111,12
16112,2039
16113,608
16114,218
16115,128
16116,136
16117,215
16118,164
16119,16
16120,329
16121,29
16122,230
16123,45
16124,17
16125,7
16126,9
16127,195
16128,347
16129,91
16130,74
16131,50
16132,73
16133,2119
16134,1
16135,1175
16136,627
16137,320
16138,813
16139,214
16140,168
16141,143
16142,28
16143,612
16144,99
16145,4
16146,23
16147,18
16148,588
16149,510
16150,460
16151,778
16152,1638
16153,38
16154,392
16155,19
16156,255
16157,151
16158,40
16159,21
16160,5
16161,184
16162,230
16163,114
16164,279
16165,106
16166,11
16167,134
16168,3
16169,346
16170,399
16171,86
16172,209
16173,837
16174,8
16175,4999
16176,8
16177,182
16178,4
16179,937
16180,143
16181,7
16182,42
16183,142
16184,117
16185,412
16186,296
16187,72
16188,14
16189,52
16190,140
16191,581
16192,12
16193,10
16194,33
16195,29
16196,259
16197,311
16198,106
16199,108
16200,12
16201,81
16202,1522
16203,225
16204,4
16205,10
16206,306
16207,104
16208,71
16209,8
16210,447
16211,27
16212,347
16213,48
16214,2528
16215,15
16216,75
16217,760
16218,2075
16219,232
16220,113
16221,10
16222,778
16223,98
16224,1849
16225,95
16226,1348
16227,260
16228,60
16229,40
16230,46
16231,664
16232,3045
16233,96
16234,4956
16235,549
16236,6
16237,421
16238,27
16239,62
16240,666
16241,75
16242,346
16243,43
16244,0
16245,191
16246,58
16247,38
16248,2559
16249,302
16250,566
16251,105
16252,81
16253,42
16254,4999
16255,72
16256,59
16257,402
16258,80
16259,3
16260,134
16261,281
16262,497
16263,133
16264,1
16265,586
16266,42
16267,16
16268,651
16269,80
16270,61
16271,74
16272,48
16273,85
16274,132
16275,42
16276,2
16277,2275
16278,73
16279,178
16280,14
16281,71
16282,95
16283,81
16284,89
16285,38
16286,981
16287,163
16288,12
16289,459
16290,17
16291,61
16292,66
16293,1188
16294,38
16295,170
16296,62
16297,56
16298,11
16299,1173
16300,4989
16301,130
16302,1310
16303,132
16304,164
16305,4
16306,400
16307,9
16308,469
16309,211
16310,144
16311,619
16312,335
16313,443
16314,31
16315,274
16316,151
16317,110
16318,38
16319,17
16320,132
16321,91
16322,935
16323,1012
16324,262
16325,910
16326,88
16327,39
16328,381
16329,162
16330,82
16331,41
16332,477
16333,322
16334,302
16335,83
16336,7
16337,228
16338,1707
16339,92
16340,344
16341,167
16342,9
16343,162
16344,1139
16345,46
16346,10
16347,72
16348,572
16349,25
16350,375
16351,485
16352,36
16353,1089
16354,355
16355,66
16356,495
16357,677
16358,3
16359,1
16360,320
16361,621
16362,88
16363,208
16364,19
16365,334
16366,157
16367,9
16368,4094
16369,66
16370,334
16371,179
16372,1429
16373,1303
16374,463
16375,16
16376,91
16377,12
16378,2283
16379,25
16380,713
16381,45
16382,108
16383,446
16384,20
16385,7
16386,69
16387,271
16388,949
16389,7
16390,1022
16391,340
16392,209
16393,13
16394,1279
16395,289
16396,1
16397,236
16398,424
16399,135
16400,154
16401,124
16402,148
16403,150
16404,262
16405,31
16406,500
16407,253
16408,236
16409,78
16410,68
16411,623
16412,924
16413,525
16414,266
16415,47
16416,248
16417,108
16418,37
16419,750
16420,111
16421,68
16422,3051
16423,378
16424,1035
16425,124
16426,516
16427,153
16428,11
16429,101
16430,103
16431,391
16432,108
16433,168
16434,248
16435,208
16436,53
16437,117
16438,1751
16439,38
16440,230
16441,766
16442,498
16443,296
16444,167
16445,25
16446,410
16447,498
16448,712
16449,24
16450,966
16451,214
16452,99
16453,14
16454,53
16455,252
16456,349
16457,437
16458,34
16459,1808
16460,587
16461,502
16462,11
16463,238
16464,1230
16465,200
16466,334
16467,121
16468,137
16469,94
16470,338
16471,308
16472,4921
16473,367
16474,1011
16475,69
16476,158
16477,23
16478,70
16479,2381
16480,230
16481,654
16482,107
16483,761
16484,13
16485,457
16486,425
16487,524
16488,2
16489,197
16490,61
16491,699
16492,114
16493,544
16494,567
16495,258
16496,1247
16497,12
16498,168
16499,180
16500,81
16501,72
16502,90
16503,109
16504,917
16505,99
16506,749
16507,676
16508,123
16509,73
16510,612
16511,972
16512,388
16513,412
16514,58
16515,48
16516,1
16517,156
16518,1395
16519,24
16520,879
16521,407
16522,143
16523,114
16524,557
16525,68
16526,113
16527,47
16528,1
16529,247
16530,151
16531,18
16532,17
16533,1593
16534,300
16535,220
16536,70
16537,120
16538,44
16539,53
16540,233
16541,73
16542,1193
16543,206
16544,5
16545,83
16546,607
16547,18
16548,30
16549,334
16550,7
16551,448
16552,30
16553,67
16554,188
16555,248
16556,100
16557,111
16558,42
16559,103
16560,213
16561,1707
16562,10
16563,7
16564,194
16565,36
16566,368
16567,358
16568,4786
16569,513
16570,101
16571,1
16572,494
16573,5
16574,1826
16575,31
16576,91
16577,21
16578,382
16579,124
16580,93
16581,168
16582,188
16583,234
16584,204
16585,4302
16586,971
16587,33
16588,18
16589,602
16590,23
16591,16
16592,37
16593,151
16594,4989
16595,106
16596,132
16597,10
16598,502
16599,15
16600,141
16601,76
16602,128
16603,228
16604,15
16605,50
16606,367
16607,131
16608,61
16609,102
16610,11
16611,84
16612,118
16613,921
16614,85
16615,238
16616,332
16617,511
16618,15
16619,96
16620,27
16621,4
16622,107
16623,114
16624,237
16625,0
16626,147
16627,231
16628,421
16629,383
16630,233
16631,92
16632,476
16633,20
16634,24
16635,96
16636,805
16637,17
16638,647
16639,210
16640,517
16641,1525
16642,441
16643,789
16644,560
16645,828
16646,70
16647,362
16648,3574
16649,575
16650,49
16651,95
16652,63
16653,130
16654,530
16655,55
16656,461
16657,553
16658,19
16659,10
16660,277
16661,31
16662,629
16663,37
16664,197
16665,33
16666,37
16667,159
16668,1921
16669,493
16670,41
16671,41
16672,133
16673,419
16674,8
16675,46
16676,44
16677,57
16678,264
16679,438
16680,153
16681,186
16682,9
16683,228
16684,1081
16685,25
16686,453
16687,171
16688,328
16689,78
16690,635
16691,920
16692,38
16693,201
16694,263
16695,29
16696,248
16697,438
16698,18
16699,595
16700,149
16701,19
16702,171
16703,43
16704,370
16705,143
16706,1021
16707,573
16708,99
16709,482
16710,236
16711,523
16712,437
16713,30
16714,61
16715,31
16716,135
16717,394
16718,20
16719,204
16720,33
16721,18
16722,5000
16723,4999
16724,41
16725,8
16726,2737
16727,1000
16728,4
16729,60
16730,216
16731,36
16732,41
16733,114
16734,307
16735,232
16736,319
16737,206
16738,3348
16739,0
16740,346
16741,279
16742,14
16743,669
16744,4783
16745,1627
16746,15
16747,558
16748,101
16749,3112
16750,816
16751,42
16752,256
16753,2
16754,45
16755,93
16756,100
16757,1880
16758,857
16759,556
16760,4999
16761,68
16762,90
16763,175
16764,100
16765,27
16766,149
16767,53
16768,458
16769,480
16770,356
16771,500
16772,167
16773,83
16774,49
16775,48
16776,256
16777,3
16778,251
16779,326
16780,113
16781,16
16782,94
16783,332
16784,468
16785,569
16786,20
16787,36
16788,240
16789,42
16790,130
16791,69
16792,337
16793,269
16794,342
16795,792
16796,235
16797,2986
16798,26
16799,376
16800,83
16801,74
16802,307
16803,17
16804,688
16805,174
16806,115
16807,26
16808,766
16809,557
16810,179
16811,25
16812,134
16813,35
16814,308
16815,71
16816,62
16817,53
16818,103
16819,220
16820,196
16821,429
16822,30
16823,448
16824,177
16825,94
16826,618
16827,4
16828,1552
16829,35
16830,54
16831,925
16832,98
16833,522
16834,325
16835,642
16836,57
16837,277
16838,960
16839,202
16840,150
16841,465
16842,1673
16843,31
16844,62
16845,123
16846,42
16847,256
16848,490
16849,336
16850,304
16851,1
16852,18
16853,4
16854,1347
16855,28
16856,6
16857,2
16858,13
16859,179
16860,537
16861,4
16862,10
16863,54
16864,238
16865,422
16866,664
16867,148
16868,472
16869,268
16870,16
16871,84
16872,22
16873,246
16874,149
16875,18
16876,43
16877,2135
16878,256
16879,287
16880,309
16881,337
16882,399
16883,602
16884,48
16885,52
16886,18
16887,118
16888,51
16889,1661
16890,338
16891,710
16892,13
16893,560
16894,174
16895,175
16896,90
16897,5
16898,780
16899,120
16900,11
16901,1084
16902,15
16903,69
16904,138
16905,274
16906,148
16907,80
16908,469
16909,51
16910,42
16911,72
16912,53
16913,301
16914,8
16915,323
16916,78
16917,1067
16918,147
16919,1727
16920,725
16921,212
16922,364
16923,74
16924,261
16925,38
16926,532
16927,205
16928,32
16929,443
16930,65
16931,1487
16932,17
16933,176
16934,34
16935,610
16936,159
16937,169
16938,28
16939,492
16940,114
16941,106
16942,254
16943,502
16944,398
16945,68
16946,92
16947,28
16948,47
16949,1837
16950,1
16951,683
16952,6
16953,107
16954,13
16955,22
16956,114
16957,2
16958,382
16959,235
16960,1
16961,687
16962,243
16963,94
16964,61
16965,3410
16966,200
16967,124
16968,121
16969,92
16970,42
16971,100
16972,20
16973,459
16974,77
16975,438
16976,236
16977,1
16978,409
16979,1376
16980,218
16981,721
16982,211
16983,118
16984,1297
16985,154
16986,711
16987,2382
16988,743
16989,1261
16990,111
16991,91
16992,2559
16993,146
16994,687
16995,45
16996,50
16997,676
16998,47
16999,543
17000,262
17001,3497
17002,591
17003,1640
17004,37
17005,16
17006,217
17007,530
17008,42
17009,377
17010,95
17011,148
17012,1535
17013,110
17014,24
17015,755
17016,103
17017,32
17018,185
17019,97
17020,1446
17021,12
17022,1824
17023,411
17024,281
17025,187
17026,151
17027,757
17028,173
17029,71
17030,27
17031,176
17032,43
17033,62
17034,60
17035,943
17036,306
17037,620
17038,314
17039,119
17040,97
17041,4999
17042,340
17043,1114
17044,177
17045,584
17046,86
17047,356
17048,11
17049,14
17050,395
17051,43
17052,201
17053,28
17054,122
17055,179
17056,73
17057,184
17058,27
17059,33
17060,255
17061,83
17062,98
17063,332
17064,4
17065,49
17066,17
17067,114
17068,1063
17069,164
17070,754
17071,69
17072,69
17073,30
17074,200
17075,2
17076,2125
17077,200
17078,15
17079,32
17080,133
17081,215
17082,154
17083,601
17084,164
17085,34
17086,5
17087,13
17088,656
17089,442
17090,264
17091,25
17092,166
17093,65
17094,309
17095,214
17096,58
17097,88
17098,45
17099,235
17100,68
17101,65
17102,24
17103,146
17104,14
17105,892
17106,394
17107,152
17108,156
17109,828
17110,145
17111,43
17112,597
17113,127
17114,39
17115,479
17116,52
17117,83
17118,457
17119,1451
17120,48
17121,31
17122,900
17123,811
17124,487
17125,558
17126,42
17127,1402
17128,318
17129,105
17130,53
17131,19
17132,79
17133,852
17134,53
17135,93
17136,160
17137,242
17138,80
17139,145
17140,60
17141,24
17142,1006
17143,1
17144,22
17145,784
17146,0
17147,207
17148,65
17149,250
17150,36
17151,127
17152,240
17153,89
17154,62
17155,846
17156,117
17157,597
17158,199
17159,40
17160,1352
17161,147
17162,73
17163,1764
17164,142
17165,158
17166,160
17167,629
17168,10
17169,125
17170,30
17171,67
17172,24
17173,104
17174,21
17175,36
17176,518
17177,15
17178,3914
17179,250
17180,549
17181,300
17182,413
17183,128
17184,430
17185,112
17186,22
17187,374
17188,916
17189,150
17190,120
17191,55
17192,566
17193,35
17194,69
17195,167
17196,40
17197,1673
17198,68
17199,8
17200,197
17201,8
17202,71
17203,102
17204,2223
17205,66
17206,110
17207,55
17208,347
17209,806
17210,100
17211,23
17212,1118
17213,427
17214,448
17215,154
17216,796
17217,90
17218,622
17219,67
17220,3494
17221,439
17222,70
17223,463
17224,116
17225,281
17226,44
17227,515
17228,66
17229,6
17230,99
17231,41
17232,252
17233,313
17234,149
17235,39
17236,429
17237,243
17238,72
17239,42
17240,129
17241,115
17242,41
17243,244
17244,55
17245,52
17246,79
17247,634
17248,1967
17249,549
17250,260
17251,192
17252,97
17253,2
17254,968
17255,161
17256,407
17257,23
17258,76
17259,11
17260,234
17261,46
17262,30
17263,137
17264,15
17265,170
17266,278
17267,134
17268,204
17269,107
17270,8
17271,2740
17272,89
17273,103
17274,108
17275,71
17276,89
17277,17
17278,302
17279,464
17280,78
17281,95
17282,43
17283,1656
17284,53
17285,76
17286,526
17287,157
17288,21
17289,134
17290,72
17291,724
17292,23
17293,43
17294,20
17295,4
17296,79
17297,441
17298,2339
17299,1362
17300,853
17301,661
17302,355
17303,112
17304,230
17305,680
17306,1404
17307,0
17308,403
17309,208
17310,302
17311,169
17312,296
17313,20
17314,20
17315,200
17316,43
17317,314
17318,85
17319,55
17320,148
17321,291
17322,138
17323,190
17324,258
17325,91
17326,18
17327,1461
17328,172
17329,732
17330,186
17331,189
17332,351
17333,131
17334,64
17335,8
17336,13
17337,40
17338,674
17339,43
17340,3
17341,108
17342,84
17343,1173
17344,621
17345,28
17346,521
17347,18
17348,159
17349,10
17350,110
17351,1688
17352,72
17353,71
17354,753
17355,22
17356,48
17357,56
17358,165
17359,3597
17360,9
17361,209
17362,49
17363,50
17364,3
17365,96
17366,2692
17367,796
17368,74
17369,198
17370,14
17371,541
17372,22
17373,23
17374,2355
17375,32
17376,21
17377,517
17378,84
17379,142
17380,22
17381,18
17382,196
17383,163
17384,159
17385,102
17386,288
17387,189
17388,66
17389,855
17390,223
17391,49
17392,439
17393,171
17394,4916
17395,1439
17396,271
17397,15
17398,320
17399,4
17400,315
17401,93
17402,1387
17403,90
17404,717
17405,1393
17406,51
17407,79
17408,50
17409,554
17410,12
17411,5
17412,1
17413,1316
17414,609
17415,503
17416,516
17417,336
17418,88
17419,820
17420,87
17421,12
17422,250
17423,60
17424,18
17425,23
17426,46
17427,56
17428,62
17429,711
17430,3
17431,412
17432,72
17433,104
17434,770
17435,829
17436,55
17437,130
17438,5
17439,873
17440,64
17441,190
17442,848
17443,10
17444,30
17445,24
17446,28
17447,208
17448,502
17449,789
17450,1790
17451,356
17452,449
17453,30
17454,507
17455,1400
17456,2799
17457,1760
17458,2181
17459,241
17460,107
17461,96
17462,485
17463,11
17464,312
17465,1554
17466,97
17467,469
17468,394
17469,1919
17470,1279
17471,3
17472,302
17473,72
17474,231
17475,509
17476,280
17477,39
17478,399
17479,18
17480,6
17481,535
17482,21
17483,1132
17484,689
17485,1141
17486,976
17487,99
17488,367
17489,59
17490,382
17491,134
17492,263
17493,109
17494,316
17495,176
17496,13
17497,1740
17498,1123
17499,214
17500,81
17501,153
17502,11
17503,658
17504,141
17505,326
17506,59
17507,2554
17508,21
17509,323
17510,364
17511,893
17512,40
17513,162
17514,222
17515,248
17516,421
17517,56
17518,40
17519,39
17520,16
17521,100
17522,372
17523,35
17524,99
17525,123
17526,22
17527,74
17528,1023
17529,36
17530,165
17531,33
17532,1225
17533,488
17534,5
17535,27
17536,122
17537,1493
17538,52
17539,64
17540,356
17541,440
17542,142
17543,397
17544,170
17545,0
17546,75
17547,18
17548,881
17549,4195
17550,1785
17551,250
17552,433
17553,318
17554,45
17555,14
17556,857
17557,118
17558,135
17559,48
17560,800
17561,126
17562,545
17563,803
17564,124
17565,568
17566,360
17567,209
17568,323
17569,3538
17570,4817
17571,19
17572,229
17573,22
17574,33
17575,27
17576,1044
17577,86
17578,185
17579,166
17580,361
17581,908
17582,2
17583,5000
17584,163
17585,30
17586,2665
17587,316
17588,494
17589,960
17590,191
17591,441
17592,540
17593,325
17594,284
17595,91
17596,234
17597,212
17598,555
17599,140
17600,201
17601,5
17602,55
17603,111
17604,50
17605,4
17606,60
17607,268
17608,1303
17609,3
17610,105
17611,14
17612,6
17613,284
17614,55
17615,468
17616,20
17617,244
17618,123
17619,1101
17620,31
17621,402
17622,2771
17623,1439
17624,111
17625,15
17626,9
17627,9
17628,178
17629,1570
17630,235
17631,82
17632,358
17633,455
17634,388
17635,88
17636,93
17637,21
17638,1462
17639,1431
17640,86
17641,174
17642,178
17643,59
17644,193
17645,4
17646,97
17647,837
17648,221
17649,694
17650,1295
17651,67
17652,20
17653,223
17654,9
17655,36
17656,250
17657,569
17658,408
17659,109
17660,245
17661,51
17662,161
17663,123
17664,105
17665,115
17666,59
17667,16
17668,3
17669,24
17670,4
17671,228
17672,78
17673,192
17674,836
17675,1006
17676,184
17677,164
17678,211
17679,270
17680,1476
17681,596
17682,107
17683,772
17684,1174
17685,492
17686,234
17687,4
17688,426
17689,62
17690,433
17691,41
17692,607
17693,2007
17694,15
17695,24
17696,2178
17697,3
17698,326
17699,24
17700,81
17701,249
17702,416
17703,990
17704,1516
17705,724
17706,769
17707,53
17708,3
17709,852
17710,10
17711,13
17712,3100
17713,359
17714,87
17715,75
17716,390
17717,253
17718,147
17719,330
17720,84
17721,1409
17722,6
17723,43
17724,260
17725,85
17726,16
17727,81
17728,33
17729,8
17730,89
17731,47
17732,62
17733,91
17734,693
17735,28
17736,12
17737,875
17738,444
17739,28
17740,241
17741,119
17742,3
17743,39
17744,108
17745,2
17746,19
17747,8
17748,232
17749,16
17750,14
17751,2840
17752,255
17753,211
17754,1324
17755,63
17756,285
17757,1662
17758,38
17759,1348
17760,722
17761,52
17762,367
17763,30
17764,206
17765,869
17766,64
17767,212
17768,25
17769,3827
17770,89
17771,1835
17772,46
17773,249
17774,191
17775,1805
17776,63
17777,72
17778,1316
17779,2781
17780,833
17781,3
17782,184
17783,444
17784,48
17785,70
17786,297
17787,96
17788,4999
17789,140
17790,661
17791,89
17792,28
17793,455
17794,160
17795,302
17796,51
17797,183
17798,24
17799,41
17800,3229
17801,8
17802,617
17803,596
17804,669
17805,485
17806,286
17807,560
17808,38
17809,133
17810,111
17811,46
17812,650
17813,17
17814,44
17815,319
17816,133
17817,85
17818,1059
17819,174
17820,474
17821,1620
17822,68
17823,566
17824,1474
17825,51
17826,25
17827,139
17828,511
17829,432
17830,91
17831,1912
17832,185
17833,272
17834,59
17835,1325
17836,52
17837,86
17838,15
17839,762
17840,59
17841,133
17842,37
17843,3
17844,190
17845,1768
17846,324
17847,240
17848,287
17849,335
17850,42
17851,0
17852,188
17853,112
17854,1765
17855,117
17856,6
17857,9
17858,110
17859,28
17860,205
17861,110
17862,183
17863,113
17864,58
17865,406
17866,494
17867,311
